queue,priority_rank,priority,track,source_dataset,chamber_id,start_datetime,end_datetime,track_score,management_score,environment_score,tier,reason,recommended_action,environment_temp_policy,environment_temp_label,environment_temp_action
environment,2,high,clearfarm_rule_policy,ClearFarm,clearfarm:exp4:penD2.4,2022-11-29,2022-11-29 23:59:59,1.7999999999999998,0.6,0.8999999999999999,high,"policy:cctv_focus rule: management: feed_drop | environment: co2_high,nh3_high","환기량 증대, CO2/NH3 센서 재확인, 분뇨/환기 설비 점검",normal,정상 범위,온도 기준 이상 없음
environment,2,high,clearfarm_rule_policy,ClearFarm,clearfarm:exp4:penD3.4,2022-11-29,2022-11-29 23:59:59,1.7999999999999998,0.6,0.8999999999999999,high,"policy:cctv_focus rule: management: feed_drop | environment: co2_high,nh3_high","환기량 증대, CO2/NH3 센서 재확인, 분뇨/환기 설비 점검",normal,정상 범위,온도 기준 이상 없음
environment,2,high,clearfarm_rule_policy,ClearFarm,clearfarm:exp4:penC2.4,2022-12-02,2022-12-02 23:59:59,1.7999999999999998,0.6,0.8999999999999999,high,"policy:cctv_focus rule: management: feed_drop | environment: co2_high,nh3_high","환기량 증대, CO2/NH3 센서 재확인, 분뇨/환기 설비 점검",normal,정상 범위,온도 기준 이상 없음
environment,2,high,clearfarm_rule_policy,ClearFarm,clearfarm:exp4:penD2.4,2022-12-02,2022-12-02 23:59:59,1.7999999999999998,0.6,0.8999999999999999,high,"policy:cctv_focus rule: management: feed_drop | environment: co2_high,nh3_high","환기량 증대, CO2/NH3 센서 재확인, 분뇨/환기 설비 점검",normal,정상 범위,온도 기준 이상 없음
environment,2,high,clearfarm_rule_policy,ClearFarm,clearfarm:exp4:penD3.4,2022-12-02,2022-12-02 23:59:59,1.7999999999999998,0.6,0.8999999999999999,high,"policy:cctv_focus rule: management: feed_drop | environment: co2_high,nh3_high","환기량 증대, CO2/NH3 센서 재확인, 분뇨/환기 설비 점검",normal,정상 범위,온도 기준 이상 없음
environment,2,high,clearfarm_rule_policy,ClearFarm,clearfarm:exp4:penF2.4,2022-12-02,2022-12-02 23:59:59,1.7999999999999998,0.6,0.8999999999999999,high,"policy:cctv_focus rule: management: feed_drop | environment: co2_high,nh3_high","환기량 증대, CO2/NH3 센서 재확인, 분뇨/환기 설비 점검",normal,정상 범위,온도 기준 이상 없음
environment,2,high,clearfarm_rule_policy,ClearFarm,clearfarm:exp4:penF3.4,2022-12-02,2022-12-02 23:59:59,1.7999999999999998,0.6,0.8999999999999999,high,"policy:cctv_focus rule: management: feed_drop | environment: co2_high,nh3_high","환기량 증대, CO2/NH3 센서 재확인, 분뇨/환기 설비 점검",normal,정상 범위,온도 기준 이상 없음
environment,2,high,clearfarm_rule_policy,ClearFarm,clearfarm:exp4:penC2.4,2022-12-06,2022-12-06 23:59:59,1.7999999999999998,0.6,0.8999999999999999,high,"policy:cctv_focus rule: management: feed_drop | environment: co2_high,nh3_high","환기량 증대, CO2/NH3 센서 재확인, 분뇨/환기 설비 점검",normal,정상 범위,온도 기준 이상 없음
environment,2,high,clearfarm_rule_policy,ClearFarm,clearfarm:exp4:penD2.4,2022-12-06,2022-12-06 23:59:59,1.7999999999999998,0.6,0.8999999999999999,high,"policy:cctv_focus rule: management: feed_drop | environment: co2_high,nh3_high","환기량 증대, CO2/NH3 센서 재확인, 분뇨/환기 설비 점검",normal,정상 범위,온도 기준 이상 없음
environment,2,high,clearfarm_rule_policy,ClearFarm,clearfarm:exp4:penD3.4,2022-12-06,2022-12-06 23:59:59,1.7999999999999998,0.6,0.8999999999999999,high,"policy:cctv_focus rule: management: feed_drop | environment: co2_high,nh3_high","환기량 증대, CO2/NH3 센서 재확인, 분뇨/환기 설비 점검",normal,정상 범위,온도 기준 이상 없음
environment,2,high,clearfarm_rule_policy,ClearFarm,clearfarm:exp3:penB2.3,2022-06-17,2022-06-17 23:59:59,1.5,0.6,0.6,high,policy:cctv_focus rule: management: feed_drop | environment: barn_temp_high,"고온/열스트레스 가능성 확인, 냉방/환기/온습도 센서와 CCTV 상태 확인",high_confidence,고확신,CCTV/현장 확인 우선순위
environment,2,high,clearfarm_rule_policy,ClearFarm,clearfarm:exp2:penA3.2,2021-09-21,2021-09-21 23:59:59,1.2,0.6,0.3,high,policy:cctv_focus rule: management: feed_drop | environment: co2_high,CO2 농도와 환기팬/입기구 상태 확인,normal,정상 범위,온도 기준 이상 없음
environment,2,high,clearfarm_rule_policy,ClearFarm,clearfarm:exp2:penB2.2,2021-09-21,2021-09-21 23:59:59,1.2,0.6,0.3,high,policy:cctv_focus rule: management: feed_drop | environment: co2_high,CO2 농도와 환기팬/입기구 상태 확인,normal,정상 범위,온도 기준 이상 없음
environment,2,high,clearfarm_rule_policy,ClearFarm,clearfarm:exp2:penB3.2,2021-09-21,2021-09-21 23:59:59,1.2,0.6,0.3,high,policy:cctv_focus rule: management: feed_drop | environment: co2_high,CO2 농도와 환기팬/입기구 상태 확인,normal,정상 범위,온도 기준 이상 없음
environment,2,high,clearfarm_rule_policy,ClearFarm,clearfarm:exp2:penD3.2,2021-09-21,2021-09-21 23:59:59,1.2,0.6,0.3,high,policy:cctv_focus rule: management: feed_drop | environment: co2_high,CO2 농도와 환기팬/입기구 상태 확인,normal,정상 범위,온도 기준 이상 없음
environment,2,high,clearfarm_rule_policy,ClearFarm,clearfarm:exp2:penF2.2,2021-09-21,2021-09-21 23:59:59,1.2,0.6,0.3,high,policy:cctv_focus rule: management: feed_drop | environment: co2_high,CO2 농도와 환기팬/입기구 상태 확인,normal,정상 범위,온도 기준 이상 없음
environment,2,high,clearfarm_rule_policy,ClearFarm,clearfarm:exp2:penB2.2,2021-09-24,2021-09-24 23:59:59,1.2,0.6,0.3,high,policy:cctv_focus rule: management: feed_drop | environment: co2_high,CO2 농도와 환기팬/입기구 상태 확인,normal,정상 범위,온도 기준 이상 없음
environment,2,high,clearfarm_rule_policy,ClearFarm,clearfarm:exp2:penB2.2,2021-09-28,2021-09-28 23:59:59,1.2,0.6,0.3,high,policy:cctv_focus rule: management: feed_drop | environment: co2_high,CO2 농도와 환기팬/입기구 상태 확인,normal,정상 범위,온도 기준 이상 없음
environment,2,high,clearfarm_rule_policy,ClearFarm,clearfarm:exp2:penB3.2,2021-09-28,2021-09-28 23:59:59,1.2,0.6,0.3,high,policy:cctv_focus rule: management: feed_drop | environment: co2_high,CO2 농도와 환기팬/입기구 상태 확인,normal,정상 범위,온도 기준 이상 없음
environment,2,high,clearfarm_rule_policy,ClearFarm,clearfarm:exp2:penD2.2,2021-09-28,2021-09-28 23:59:59,1.2,0.6,0.3,high,policy:cctv_focus rule: management: feed_drop | environment: co2_high,CO2 농도와 환기팬/입기구 상태 확인,normal,정상 범위,온도 기준 이상 없음
environment,2,high,clearfarm_rule_policy,ClearFarm,clearfarm:exp2:penB2.2,2021-10-01,2021-10-01 23:59:59,1.2,0.6,0.3,high,policy:cctv_focus rule: management: feed_drop | environment: co2_high,CO2 농도와 환기팬/입기구 상태 확인,normal,정상 범위,온도 기준 이상 없음
environment,2,high,clearfarm_rule_policy,ClearFarm,clearfarm:exp2:penC2.2,2021-10-01,2021-10-01 23:59:59,1.2,0.6,0.3,high,policy:cctv_focus rule: management: feed_drop | environment: co2_high,CO2 농도와 환기팬/입기구 상태 확인,normal,정상 범위,온도 기준 이상 없음
environment,2,high,clearfarm_rule_policy,ClearFarm,clearfarm:exp2:penB3.2,2021-10-05,2021-10-05 23:59:59,1.2,0.6,0.3,high,policy:cctv_focus rule: management: feed_drop | environment: co2_high,CO2 농도와 환기팬/입기구 상태 확인,normal,정상 범위,온도 기준 이상 없음
environment,2,high,clearfarm_rule_policy,ClearFarm,clearfarm:exp2:penB3.2,2021-10-08,2021-10-08 23:59:59,1.2,0.6,0.3,high,policy:cctv_focus rule: management: feed_drop | environment: co2_high,CO2 농도와 환기팬/입기구 상태 확인,normal,정상 범위,온도 기준 이상 없음
environment,2,high,clearfarm_rule_policy,ClearFarm,clearfarm:exp2:penB3.2,2021-10-12,2021-10-12 23:59:59,1.2,0.6,0.3,high,policy:cctv_focus rule: management: feed_drop | environment: co2_high,CO2 농도와 환기팬/입기구 상태 확인,normal,정상 범위,온도 기준 이상 없음
environment,2,high,clearfarm_rule_policy,ClearFarm,clearfarm:exp2:penB3.2,2021-10-19,2021-10-19 23:59:59,1.2,0.6,0.3,high,policy:cctv_focus rule: management: feed_drop | environment: co2_high,CO2 농도와 환기팬/입기구 상태 확인,normal,정상 범위,온도 기준 이상 없음
environment,2,high,clearfarm_rule_policy,ClearFarm,clearfarm:exp2:penC2.2,2021-10-19,2021-10-19 23:59:59,1.2,0.6,0.3,high,policy:cctv_focus rule: management: feed_drop | environment: nh3_high,"NH3 농도, 분뇨 상태, 환기 상태 확인",normal,정상 범위,온도 기준 이상 없음
environment,2,high,clearfarm_rule_policy,ClearFarm,clearfarm:exp2:penA3.2,2021-10-22,2021-10-22 23:59:59,1.2,0.6,0.3,high,policy:cctv_focus rule: management: feed_drop | environment: co2_high,CO2 농도와 환기팬/입기구 상태 확인,normal,정상 범위,온도 기준 이상 없음
environment,2,high,clearfarm_rule_policy,ClearFarm,clearfarm:exp2:penA3.2,2021-10-26,2021-10-26 23:59:59,1.2,0.6,0.3,high,policy:cctv_focus rule: management: feed_drop | environment: nh3_high,"NH3 농도, 분뇨 상태, 환기 상태 확인",normal,정상 범위,온도 기준 이상 없음
environment,2,high,clearfarm_rule_policy,ClearFarm,clearfarm:exp2:penB3.2,2021-10-26,2021-10-26 23:59:59,1.2,0.6,0.3,high,policy:cctv_focus rule: management: feed_drop | environment: co2_high,CO2 농도와 환기팬/입기구 상태 확인,normal,정상 범위,온도 기준 이상 없음
environment,2,high,clearfarm_rule_policy,ClearFarm,clearfarm:exp2:penD3.2,2021-10-26,2021-10-26 23:59:59,1.2,0.6,0.3,high,policy:cctv_focus rule: management: feed_drop | environment: nh3_high,"NH3 농도, 분뇨 상태, 환기 상태 확인",normal,정상 범위,온도 기준 이상 없음
environment,2,high,clearfarm_rule_policy,ClearFarm,clearfarm:exp2:penA2.2,2021-11-05,2021-11-05 23:59:59,1.2,0.6,0.3,high,policy:cctv_focus rule: management: feed_drop | environment: co2_high,CO2 농도와 환기팬/입기구 상태 확인,normal,정상 범위,온도 기준 이상 없음
environment,2,high,clearfarm_rule_policy,ClearFarm,clearfarm:exp2:penA3.2,2021-11-12,2021-11-12 23:59:59,1.2,0.6,0.3,high,policy:cctv_focus rule: management: feed_drop | environment: co2_high,CO2 농도와 환기팬/입기구 상태 확인,normal,정상 범위,온도 기준 이상 없음
environment,2,high,clearfarm_rule_policy,ClearFarm,clearfarm:exp2:penD2.2,2021-11-19,2021-11-19 23:59:59,1.2,0.6,0.3,high,policy:cctv_focus rule: management: feed_drop | environment: nh3_high,"NH3 농도, 분뇨 상태, 환기 상태 확인",normal,정상 범위,온도 기준 이상 없음
environment,2,high,clearfarm_rule_policy,ClearFarm,clearfarm:exp3:penA3.3,2022-05-24,2022-05-24 23:59:59,1.2,0.6,0.3,high,policy:cctv_focus rule: management: feed_drop | environment: co2_high,CO2 농도와 환기팬/입기구 상태 확인,normal,정상 범위,온도 기준 이상 없음
environment,2,high,clearfarm_rule_policy,ClearFarm,clearfarm:exp3:penA2.3,2022-05-27,2022-05-27 23:59:59,1.2,0.6,0.3,high,policy:cctv_focus rule: management: feed_drop | environment: co2_high,CO2 농도와 환기팬/입기구 상태 확인,normal,정상 범위,온도 기준 이상 없음
environment,2,high,clearfarm_rule_policy,ClearFarm,clearfarm:exp3:penA2.3,2022-05-31,2022-05-31 23:59:59,1.2,0.6,0.3,high,policy:cctv_focus rule: management: feed_drop | environment: co2_high,CO2 농도와 환기팬/입기구 상태 확인,normal,정상 범위,온도 기준 이상 없음
environment,2,high,clearfarm_rule_policy,ClearFarm,clearfarm:exp3:penA3.3,2022-05-31,2022-05-31 23:59:59,1.2,0.6,0.3,high,policy:cctv_focus rule: management: feed_drop | environment: co2_high,CO2 농도와 환기팬/입기구 상태 확인,normal,정상 범위,온도 기준 이상 없음
environment,2,high,clearfarm_rule_policy,ClearFarm,clearfarm:exp3:penB2.3,2022-05-31,2022-05-31 23:59:59,1.2,0.6,0.3,high,policy:cctv_focus rule: management: feed_drop | environment: co2_high,CO2 농도와 환기팬/입기구 상태 확인,normal,정상 범위,온도 기준 이상 없음
environment,2,high,clearfarm_rule_policy,ClearFarm,clearfarm:exp3:penB3.3,2022-05-31,2022-05-31 23:59:59,1.2,0.6,0.3,high,policy:cctv_focus rule: management: feed_drop | environment: co2_high,CO2 농도와 환기팬/입기구 상태 확인,normal,정상 범위,온도 기준 이상 없음
environment,2,high,clearfarm_rule_policy,ClearFarm,clearfarm:exp3:penC2.3,2022-05-31,2022-05-31 23:59:59,1.2,0.6,0.3,high,policy:cctv_focus rule: management: feed_drop | environment: co2_high,CO2 농도와 환기팬/입기구 상태 확인,normal,정상 범위,온도 기준 이상 없음
environment,2,high,clearfarm_rule_policy,ClearFarm,clearfarm:exp3:penF3.3,2022-05-31,2022-05-31 23:59:59,1.2,0.6,0.3,high,policy:cctv_focus rule: management: feed_drop | environment: co2_high,CO2 농도와 환기팬/입기구 상태 확인,normal,정상 범위,온도 기준 이상 없음
environment,2,high,clearfarm_rule_policy,ClearFarm,clearfarm:exp3:penB2.3,2022-06-10,2022-06-10 23:59:59,1.2,0.6,0.3,high,policy:cctv_focus rule: management: feed_drop | environment: co2_high,CO2 농도와 환기팬/입기구 상태 확인,normal,정상 범위,온도 기준 이상 없음
environment,2,high,clearfarm_rule_policy,ClearFarm,clearfarm:exp3:penB3.3,2022-06-10,2022-06-10 23:59:59,1.2,0.6,0.3,high,policy:cctv_focus rule: management: feed_drop | environment: co2_high,CO2 농도와 환기팬/입기구 상태 확인,normal,정상 범위,온도 기준 이상 없음
environment,2,high,clearfarm_rule_policy,ClearFarm,clearfarm:exp3:penD2.3,2022-06-10,2022-06-10 23:59:59,1.2,0.6,0.3,high,policy:cctv_focus rule: management: feed_drop | environment: nh3_high,"NH3 농도, 분뇨 상태, 환기 상태 확인",screening,선별,관찰/추세 확인 후보
environment,2,high,clearfarm_rule_policy,ClearFarm,clearfarm:exp3:penD3.3,2022-06-10,2022-06-10 23:59:59,1.2,0.6,0.3,high,policy:cctv_focus rule: management: feed_drop | environment: nh3_high,"NH3 농도, 분뇨 상태, 환기 상태 확인",screening,선별,관찰/추세 확인 후보
